"Date","Age","Case Count","Daily Rate per 100k","Seven-day Average Case Rate"
2020-09-10,"11-13 years",16,9.85233808298132,5.8
2020-09-10,"14-17 years",62,29.0233638078653,14.1
2020-09-10,"5-10 years",13,4.17303321734441,3.3
2020-09-11,"11-13 years",12,7.38925356223599,6.2
2020-09-11,"14-17 years",42,19.6609883859733,14.8
2020-09-11,"5-10 years",9,2.88902299662305,3.2
2020-09-12,"11-13 years",11,6.77348243204966,6.1
2020-09-12,"14-17 years",54,25.2784136391085,16.8
2020-09-12,"5-10 years",17,5.45704343806577,3.3
2020-09-13,"11-13 years",13,8.00502469242232,6.6
2020-09-13,"14-17 years",58,27.1508887234869,19.5
2020-09-13,"5-10 years",10,3.21002555180339,3.2
2020-09-14,"11-13 years",16,9.85233808298132,7.3
2020-09-14,"14-17 years",48,22.4697010125409,21.3
2020-09-14,"5-10 years",5,1.6050127759017,3.1
2020-09-15,"11-13 years",11,6.77348243204966,7.7
2020-09-15,"14-17 years",59,27.6190074945815,23.4
2020-09-15,"5-10 years",17,5.45704343806577,3.5
2020-09-16,"11-13 years",18,11.083880343354,8.5
2020-09-16,"14-17 years",75,35.1089078320952,26.6
2020-09-16,"5-10 years",13,4.17303321734441,3.9
2020-09-17,"11-13 years",23,14.1627359942856,9.1
2020-09-17,"14-17 years",88,41.194451856325,28.4
2020-09-17,"5-10 years",23,7.3830587691478,4.3
2020-09-18,"11-13 years",34,20.9362184263353,11.1
2020-09-18,"14-17 years",77,36.0451453742844,30.7
2020-09-18,"5-10 years",24,7.70406132432814,5
2020-09-19,"11-13 years",24,14.778507124472,12.2
2020-09-19,"14-17 years",74,34.6407890610006,32
2020-09-19,"5-10 years",28,8.9880715450495,5.5
2020-09-20,"11-13 years",23,14.1627359942856,13.1
2020-09-20,"14-17 years",60,28.0871262656761,32.2
2020-09-20,"5-10 years",21,6.74105365878712,6
2020-09-21,"11-13 years",12,7.38925356223599,12.8
2020-09-21,"14-17 years",45,21.0653446992571,32
2020-09-21,"5-10 years",10,3.21002555180339,6.2
2020-09-22,"11-13 years",25,15.3942782546583,14
2020-09-22,"14-17 years",61,28.5552450367707,32.1
2020-09-22,"5-10 years",20,6.42005110360678,6.4
2020-09-23,"11-13 years",41,25.2466163376396,16
2020-09-23,"14-17 years",87,40.7263330852304,32.9
2020-09-23,"5-10 years",29,9.30907410022984,7.1
2020-09-24,"11-13 years",55,33.8674121602483,18.8
2020-09-24,"14-17 years",105,49.1524709649332,34
2020-09-24,"5-10 years",34,10.9140868761315,7.6
2020-09-25,"11-13 years",32,19.7046761659626,18.6
2020-09-25,"14-17 years",88,41.194451856325,34.8
2020-09-25,"5-10 years",22,7.06205621396746,7.5
2020-09-26,"11-13 years",33,20.320447296149,19.4
2020-09-26,"14-17 years",72,33.7045515188114,34.6
2020-09-26,"5-10 years",31,9.95107921059052,7.7
2020-09-27,"11-13 years",28,17.2415916452173,19.9
2020-09-27,"14-17 years",75,35.1089078320952,35.6
2020-09-27,"5-10 years",34,10.9140868761315,8.3
2020-09-28,"11-13 years",16,9.85233808298132,20.2
2020-09-28,"14-17 years",53,24.8102948680139,36.2
2020-09-28,"5-10 years",22,7.06205621396746,8.8
2020-09-29,"11-13 years",24,14.778507124472,20.1
2020-09-29,"14-17 years",90,42.1306893985142,38.1
2020-09-29,"5-10 years",28,8.9880715450495,9.2
2020-09-30,"11-13 years",31,19.0889050357763,19.3
2020-09-30,"14-17 years",72,33.7045515188114,37.1
2020-09-30,"5-10 years",34,10.9140868761315,9.4
2020-10-01,"11-13 years",19,11.6996514735403,16.1
2020-10-01,"14-17 years",86,40.2582143141358,35.8
2020-10-01,"5-10 years",34,10.9140868761315,9.4
2020-10-02,"11-13 years",31,19.0889050357763,16
2020-10-02,"14-17 years",84,39.3219767719466,35.6
2020-10-02,"5-10 years",44,14.1241124279349,10.4
2020-10-03,"11-13 years",48,29.557014248944,17.3
2020-10-03,"14-17 years",125,58.5148463868253,39.1
2020-10-03,"5-10 years",53,17.013135424558,11.4
2020-10-04,"11-13 years",24,14.778507124472,17
2020-10-04,"14-17 years",64,29.9596013500545,38.4
2020-10-04,"5-10 years",32,10.2720817657709,11.3
2020-10-05,"11-13 years",22,13.5469648640993,17.5
2020-10-05,"14-17 years",43,20.1291071570679,37.7
2020-10-05,"5-10 years",24,7.70406132432814,11.4
2020-10-06,"11-13 years",23,14.1627359942856,17.4
2020-10-06,"14-17 years",58,27.1508887234869,35.6
2020-10-06,"5-10 years",28,8.9880715450495,11.4
2020-10-07,"11-13 years",50,30.7885565093166,19.1
2020-10-07,"14-17 years",103,48.216233422744,37.7
2020-10-07,"5-10 years",33,10.5930843209512,11.4
2020-10-08,"11-13 years",48,29.557014248944,21.6
2020-10-08,"14-17 years",87,40.7263330852304,37.7
2020-10-08,"5-10 years",57,18.2971456452793,12.4
2020-10-09,"11-13 years",39,24.015074077267,22.3
2020-10-09,"14-17 years",107,50.0887085071224,39.3
2020-10-09,"5-10 years",50,16.050127759017,12.7
2020-10-10,"11-13 years",41,25.2466163376396,21.7
2020-10-10,"14-17 years",97,45.4075207961764,37.4
2020-10-10,"5-10 years",32,10.2720817657709,11.7
2020-10-11,"11-13 years",35,21.5519895565216,22.7
2020-10-11,"14-17 years",78,36.513264145379,38.3
2020-10-11,"5-10 years",36,11.5560919864922,11.9
2020-10-12,"11-13 years",33,20.320447296149,23.7
2020-10-12,"14-17 years",75,35.1089078320952,40.5
2020-10-12,"5-10 years",33,10.5930843209512,12.3
2020-10-13,"11-13 years",32,19.7046761659626,24.5
2020-10-13,"14-17 years",89,41.6625706274196,42.5
2020-10-13,"5-10 years",48,15.4081226486563,13.3
2020-10-14,"11-13 years",50,30.7885565093166,24.5
2020-10-14,"14-17 years",121,56.6423713024469,43.7
2020-10-14,"5-10 years",56,17.976143090099,14.3
2020-10-15,"11-13 years",51,31.4043276395029,24.7
2020-10-15,"14-17 years",105,49.1524709649332,44.9
2020-10-15,"5-10 years",59,18.93915075564,14.4
2020-10-16,"11-13 years",52,32.0200987696893,25.9
2020-10-16,"14-17 years",77,36.0451453742844,42.9
2020-10-16,"5-10 years",65,20.8651660867221,15.1
2020-10-17,"11-13 years",41,25.2466163376396,25.9
2020-10-17,"14-17 years",65,30.4277201211491,40.8
2020-10-17,"5-10 years",55,17.6551405349187,16.1
2020-10-18,"11-13 years",35,21.5519895565216,25.9
2020-10-18,"14-17 years",84,39.3219767719466,41.2
2020-10-18,"5-10 years",48,15.4081226486563,16.7
2020-10-19,"11-13 years",31,19.0889050357763,25.7
2020-10-19,"14-17 years",75,35.1089078320952,41.2
2020-10-19,"5-10 years",31,9.95107921059052,16.6
2020-10-20,"11-13 years",47,28.9412431187576,27
2020-10-20,"14-17 years",109,51.0249460493116,42.5
2020-10-20,"5-10 years",44,14.1241124279349,16.4
2020-10-21,"11-13 years",55,33.8674121602483,27.4
2020-10-21,"14-17 years",118,55.238014989163,42.3
2020-10-21,"5-10 years",57,18.2971456452793,16.5
2020-10-22,"11-13 years",59,36.3304966809936,28.1
2020-10-22,"14-17 years",124,58.0467276157307,43.6
2020-10-22,"5-10 years",78,25.0381993040665,17.3
2020-10-23,"11-13 years",70,43.1039791130433,29.7
2020-10-23,"14-17 years",112,52.4293023625954,45.9
2020-10-23,"5-10 years",66,21.1861686419024,17.4
2020-10-24,"11-13 years",47,28.9412431187576,30.3
2020-10-24,"14-17 years",121,56.6423713024469,49.7
2020-10-24,"5-10 years",79,25.3592018592468,18.5
2020-10-25,"11-13 years",37,22.7835318168943,30.4
2020-10-25,"14-17 years",81,37.9176204586628,49.5
2020-10-25,"5-10 years",50,16.050127759017,18.6
2020-10-26,"11-13 years",37,22.7835318168943,31
2020-10-26,"14-17 years",65,30.4277201211491,48.8
2020-10-26,"5-10 years",39,12.5190996520332,18.9
2020-10-27,"11-13 years",50,30.7885565093166,31.2
2020-10-27,"14-17 years",109,51.0249460493116,48.8
2020-10-27,"5-10 years",59,18.93915075564,19.6
2020-10-28,"11-13 years",57,35.0989544206209,31.4
2020-10-28,"14-17 years",131,61.3235590133929,49.7
2020-10-28,"5-10 years",70,22.4701788626237,20.2
2020-10-29,"11-13 years",80,49.2616904149066,33.3
2020-10-29,"14-17 years",166,77.7077160017039,52.5
2020-10-29,"5-10 years",78,25.0381993040665,20.2
2020-10-30,"11-13 years",66,40.6408945922979,32.9
2020-10-30,"14-17 years",117,54.7698962180685,52.8
2020-10-30,"5-10 years",50,16.050127759017,19.5
2020-10-31,"11-13 years",51,31.4043276395029,33.3
2020-10-31,"14-17 years",136,63.6641528688659,53.8
2020-10-31,"5-10 years",68,21.8281737522631,19
2020-11-01,"11-13 years",38,23.3993029470806,33.3
2020-11-01,"14-17 years",77,36.0451453742844,53.6
2020-11-01,"5-10 years",48,15.4081226486563,18.9
2020-11-02,"11-13 years",49,30.1727853791303,34.4
2020-11-02,"14-17 years",126,58.9829651579199,57.6
2020-11-02,"5-10 years",51,16.3711303141973,19.4
2020-11-03,"11-13 years",63,38.7935812017389,35.5
2020-11-03,"14-17 years",142,66.4728654954335,59.9
2020-11-03,"5-10 years",68,21.8281737522631,19.9
2020-11-04,"11-13 years",83,51.1090038054656,37.8
2020-11-04,"14-17 years",188,88.0063289657852,63.7
2020-11-04,"5-10 years",102,32.7422606283946,21.3
2020-11-05,"11-13 years",101,62.1928841488196,39.7
2020-11-05,"14-17 years",227,106.262961038475,67.7
2020-11-05,"5-10 years",102,32.7422606283946,22.4
2020-11-06,"11-13 years",110,67.7348243204966,43.5
2020-11-06,"14-17 years",220,102.986129640812,74.6
2020-11-06,"5-10 years",99,31.7792529628536,24.7
2020-11-07,"11-13 years",76,46.7986058941613,45.7
2020-11-07,"14-17 years",204,95.4962293032988,79.2
2020-11-07,"5-10 years",95,30.4952427421322,25.9
2020-11-08,"11-13 years",84,51.7247749356519,49.8
2020-11-08,"14-17 years",175,81.9207849415554,85.7
2020-11-08,"5-10 years",82,26.3222095247878,27.5
2020-11-09,"11-13 years",95,58.4982573677016,53.8
2020-11-09,"14-17 years",170,79.5801910860824,88.7
2020-11-09,"5-10 years",89,28.5692274110502,29.2
2020-11-10,"11-13 years",85,52.3405460658383,55.8
2020-11-10,"14-17 years",172,80.5164286282716,90.7
2020-11-10,"5-10 years",78,25.0381993040665,29.7
2020-11-11,"11-13 years",141,86.8237293562729,60.9
2020-11-11,"14-17 years",351,164.309688654205,101.6
2020-11-11,"5-10 years",147,47.1873756115099,31.7
2020-11-12,"11-13 years",138,84.9764159657139,64.1
2020-11-12,"14-17 years",279,130.605137135394,105.1
2020-11-12,"5-10 years",114,36.5942912905587,32.3
2020-11-13,"11-13 years",168,103.449549871304,69.2
2020-11-13,"14-17 years",363,169.927113907341,114.6
2020-11-13,"5-10 years",169,54.2494318254773,35.5
2020-11-14,"11-13 years",92,56.6509439771426,70.6
2020-11-14,"14-17 years",197,92.2193979056366,114.2
2020-11-14,"5-10 years",101,32.4212580732143,35.8
2020-11-15,"11-13 years",63,38.7935812017389,68.8
2020-11-15,"14-17 years",145,67.8772218087173,112.1
2020-11-15,"5-10 years",87,27.9272223006895,36
2020-11-16,"11-13 years",109,67.1190531903102,70
2020-11-16,"14-17 years",227,106.262961038475,116
2020-11-16,"5-10 years",133,42.6933398389851,38
2020-11-17,"11-13 years",106,65.2717397997512,71.9
2020-11-17,"14-17 years",216,101.113654556434,118.9
2020-11-17,"5-10 years",121,38.841309176821,40
2020-11-18,"11-13 years",152,93.5972117883225,72.8
2020-11-18,"14-17 years",275,128.732662051016,113.8
2020-11-18,"5-10 years",149,47.8293807218705,40.1
2020-11-19,"11-13 years",168,103.449549871304,75.5
2020-11-19,"14-17 years",349,163.373451112016,118.5
2020-11-19,"5-10 years",219,70.2995595844943,44.9
2020-11-20,"11-13 years",115,70.8136799714282,70.8
2020-11-20,"14-17 years",262,122.647118026786,111.7
2020-11-20,"5-10 years",135,43.3353449493458,43.3
2020-11-21,"11-13 years",125,76.9713912732915,73.7
2020-11-21,"14-17 years",260,121.710880484597,116
2020-11-21,"5-10 years",156,50.0763986081329,45.9
2020-11-22,"11-13 years",92,56.6509439771426,76.3
2020-11-22,"14-17 years",170,79.5801910860824,117.6
2020-11-22,"5-10 years",122,39.1623117320014,47.5
2020-11-23,"11-13 years",110,67.7348243204966,76.4
2020-11-23,"14-17 years",186,87.070091423596,114.9
2020-11-23,"5-10 years",126,40.4463219527227,47.1
2020-11-24,"11-13 years",54,33.2516410300619,71.8
2020-11-24,"14-17 years",131,61.3235590133929,109.2
2020-11-24,"5-10 years",55,17.6551405349187,44.1
2020-11-25,"11-13 years",150,92.3656695279498,71.6
2020-11-25,"14-17 years",265,124.05147434007,108.5
2020-11-25,"5-10 years",177,56.81745226692,45.4
2020-11-26,"11-13 years",79,48.6459192847203,63.8
2020-11-26,"14-17 years",169,79.1120723149878,96.5
2020-11-26,"5-10 years",111,35.6312836250177,40.4
2020-11-27,"11-13 years",68,41.8724368526706,59.6
2020-11-27,"14-17 years",133,62.2597965555821,87.9
2020-11-27,"5-10 years",93,29.8532376317715,38.5
2020-11-28,"11-13 years",73,44.9512925036023,55.1
2020-11-28,"14-17 years",116,54.3017774469738,78.2
2020-11-28,"5-10 years",68,21.8281737522631,34.5
2020-11-29,"11-13 years",54,33.2516410300619,51.7
2020-11-29,"14-17 years",127,59.4510839290145,75.4
2020-11-29,"5-10 years",94,30.1742401869519,33.2
2020-11-30,"11-13 years",73,44.9512925036023,48.5
2020-11-30,"14-17 years",176,82.38890371265,74.7
2020-11-30,"5-10 years",114,36.5942912905587,32.7
2020-12-01,"11-13 years",133,81.8975603147822,55.4
2020-12-01,"14-17 years",274,128.264543279921,84.3
2020-12-01,"5-10 years",156,50.0763986081329,37.3
2020-12-02,"11-13 years",129,79.4344757940369,53.6
2020-12-02,"14-17 years",310,145.116819039327,87.3
2020-12-02,"5-10 years",197,63.2375033705268,38.2
2020-12-03,"11-13 years",112,68.9663665808692,56.5
2020-12-03,"14-17 years",211,98.7730607009611,90.1
2020-12-03,"5-10 years",115,36.915293845739,38.4
2020-12-04,"11-13 years",147,90.5183561373909,63.4
2020-12-04,"14-17 years",277,129.668899593205,99.7
2020-12-04,"5-10 years",183,58.7434675980021,42.5
2020-12-05,"11-13 years",121,74.5083067525462,67.6
2020-12-05,"14-17 years",184,86.1338538814068,104.3
2020-12-05,"5-10 years",152,48.7923883874116,46.4
2020-12-06,"11-13 years",63,38.7935812017389,68.4
2020-12-06,"14-17 years",130,60.8554402422983,104.5
2020-12-06,"5-10 years",111,35.6312836250177,47.1
2020-12-07,"11-13 years",78,48.0301481545339,68.9
2020-12-07,"14-17 years",193,90.3469228212582,105.6
2020-12-07,"5-10 years",103,33.0632631835749,46.6
2020-12-08,"11-13 years",78,48.0301481545339,64
2020-12-08,"14-17 years",178,83.3251412548392,99.2
2020-12-08,"5-10 years",103,33.0632631835749,44.2
2020-12-09,"11-13 years",125,76.9713912732915,63.7
2020-12-09,"14-17 years",310,145.116819039327,99.2
2020-12-09,"5-10 years",141,45.2613602804278,41.6
2020-12-10,"11-13 years",113,69.5821377110556,63.8
2020-12-10,"14-17 years",303,141.839987641664,105.3
2020-12-10,"5-10 years",136,43.6563475045261,42.6
2020-12-11,"11-13 years",99,60.9613418884469,59.6
2020-12-11,"14-17 years",209,97.8368231587718,100.8
2020-12-11,"5-10 years",109,34.989278514657,39.2
2020-12-12,"11-13 years",77,47.4143770243476,55.7
2020-12-12,"14-17 years",152,71.1540532063795,98.6
2020-12-12,"5-10 years",112,35.952286180198,37.4
2020-12-13,"11-13 years",74,45.5670636337886,56.7
2020-12-13,"14-17 years",126,58.9829651579199,98.4
2020-12-13,"5-10 years",121,38.841309176821,37.8
2020-12-14,"11-13 years",69,42.4882079828569,55.9
2020-12-14,"14-17 years",216,101.113654556434,99.9
2020-12-14,"5-10 years",85,27.2852171903288,37
2020-12-15,"11-13 years",109,67.1190531903102,58.6
2020-12-15,"14-17 years",278,130.137018364299,106.6
2020-12-15,"5-10 years",118,37.87830151128,37.7
2020-12-16,"11-13 years",126,77.5871624034779,58.7
2020-12-16,"14-17 years",287,134.350087304151,105.1
2020-12-16,"5-10 years",147,47.1873756115099,38
2020-12-17,"11-13 years",104,64.0401975393786,57.9
2020-12-17,"14-17 years",230,107.667317351758,100.2
2020-12-17,"5-10 years",129,41.4093296182638,37.6
2020-12-18,"11-13 years",87,53.5720883262109,56.8
2020-12-18,"14-17 years",206,96.432466845488,100
2020-12-18,"5-10 years",119,38.1993040664604,38.1
2020-12-19,"11-13 years",67,41.2566657224843,55.9
2020-12-19,"14-17 years",130,60.8554402422983,98.5
2020-12-19,"5-10 years",109,34.989278514657,38
2020-12-20,"11-13 years",56,34.4831832904346,54.4
2020-12-20,"14-17 years",122,57.1104900735415,98.2
2020-12-20,"5-10 years",84,26.9642146351485,36.3
2020-12-21,"11-13 years",74,45.5670636337886,54.8
2020-12-21,"14-17 years",212,99.2411794720556,98
2020-12-21,"5-10 years",74,23.7541890833451,35.8
2020-12-22,"11-13 years",84,51.7247749356519,52.6
2020-12-22,"14-17 years",236,110.476029978326,95.2
2020-12-22,"5-10 years",117,37.5572989560997,35.7
2020-12-23,"11-13 years",97,59.7297996280742,50.1
2020-12-23,"14-17 years",241,112.816623833799,92.1
2020-12-23,"5-10 years",128,41.0883270630834,34.9
2020-12-24,"11-13 years",89,54.8036305865836,48.7
2020-12-24,"14-17 years",212,99.2411794720556,90.9
2020-12-24,"5-10 years",135,43.3353449493458,35.1
2020-12-25,"11-13 years",41,25.2466163376396,44.7
2020-12-25,"14-17 years",80,37.4495016875682,82.5
2020-12-25,"5-10 years",45,14.4451149831153,31.7
2020-12-26,"11-13 years",23,14.1627359942856,40.8
2020-12-26,"14-17 years",63,29.4914825789599,78
2020-12-26,"5-10 years",27,8.66706898986916,28
2020-12-27,"11-13 years",62,38.1778100715526,41.3
2020-12-27,"14-17 years",123,57.5786088446361,78
2020-12-27,"5-10 years",67,21.5071711970827,27.2
2020-12-28,"11-13 years",92,56.6509439771426,42.9
2020-12-28,"14-17 years",245,114.689098918178,80.2
2020-12-28,"5-10 years",109,34.989278514657,28.8
2020-12-29,"11-13 years",94,57.8824862375152,43.8
2020-12-29,"14-17 years",187,87.5382101946906,77
2020-12-29,"5-10 years",90,28.8902299662305,27.6
2020-12-30,"11-13 years",176,108.375718912794,50.8
2020-12-30,"14-17 years",330,154.479194461219,82.9
2020-12-30,"5-10 years",202,64.8425161464285,31
2020-12-31,"11-13 years",112,68.9663665808692,52.8
2020-12-31,"14-17 years",202,94.5599917611096,82.3
2020-12-31,"5-10 years",132,42.3723372838048,30.8
2021-01-01,"11-13 years",65,40.0251234621116,54.9
2021-01-01,"14-17 years",133,62.2597965555821,85.8
2021-01-01,"5-10 years",103,33.0632631835749,33.5
2021-01-02,"11-13 years",71,43.7197502432296,59.1
2021-01-02,"14-17 years",112,52.4293023625954,89.1
2021-01-02,"5-10 years",101,32.4212580732143,36.9
2021-01-03,"11-13 years",83,51.1090038054656,61
2021-01-03,"14-17 years",164,76.7714784595148,91.8
2021-01-03,"5-10 years",116,37.2362964009194,39.1
2021-01-04,"11-13 years",142,87.4395004864592,65.4
2021-01-04,"14-17 years",317,148.393650436989,96.6
2021-01-04,"5-10 years",197,63.2375033705268,43.2
2021-01-05,"11-13 years",142,87.4395004864592,69.6
2021-01-05,"14-17 years",322,150.734244292462,105.7
2021-01-05,"5-10 years",180,57.7804599324611,47.3
2021-01-06,"11-13 years",207,127.464623948571,72.3
2021-01-06,"14-17 years",367,171.799588991719,108.1
2021-01-06,"5-10 years",274,87.9547001194129,50.6
2021-01-07,"11-13 years",157,96.6760674392542,76.3
2021-01-07,"14-17 years",287,134.350087304151,113.8
2021-01-07,"5-10 years",208,66.7685314775106,54.1
2021-01-08,"11-13 years",100,61.5771130186332,79.3
2021-01-08,"14-17 years",213,99.7092982431502,119.2
2021-01-08,"5-10 years",141,45.2613602804278,55.8
2021-01-09,"11-13 years",86,52.9563171960246,80.7
2021-01-09,"14-17 years",162,75.8352409173255,122.5
2021-01-09,"5-10 years",119,38.1993040664604,56.6
2021-01-10,"11-13 years",56,34.4831832904346,78.3
2021-01-10,"14-17 years",87,40.7263330852304,117.4
2021-01-10,"5-10 years",92,29.5322350765912,55.5
2021-01-11,"11-13 years",69,42.4882079828569,71.9
2021-01-11,"14-17 years",169,79.1120723149878,107.5
2021-01-11,"5-10 years",86,27.6062197455092,50.4
2021-01-12,"11-13 years",106,65.2717397997512,68.7
2021-01-12,"14-17 years",199,93.1556354478258,99.2
2021-01-12,"5-10 years",114,36.5942912905587,47.4
2021-01-13,"11-13 years",114,70.1979088412419,60.5
2021-01-13,"14-17 years",228,106.731079809569,89.9
2021-01-13,"5-10 years",149,47.8293807218705,41.7
2021-01-14,"11-13 years",104,64.0401975393786,55.9
2021-01-14,"14-17 years",195,91.2831603634474,83.8
2021-01-14,"5-10 years",127,40.7673245079031,38
2021-01-15,"11-13 years",86,52.9563171960246,54.6
2021-01-15,"14-17 years",177,82.8570224837446,81.4
2021-01-15,"5-10 years",113,36.2732887353783,36.7
2021-01-16,"11-13 years",60,36.9462678111799,52.3
2021-01-16,"14-17 years",110,51.4930648204062,77.9
2021-01-16,"5-10 years",85,27.2852171903288,35.1
2021-01-17,"11-13 years",32,19.7046761659626,50.2
2021-01-17,"14-17 years",87,40.7263330852304,77.9
2021-01-17,"5-10 years",59,18.93915075564,33.6
2021-01-18,"11-13 years",50,30.7885565093166,48.6
2021-01-18,"14-17 years",107,50.0887085071224,73.8
2021-01-18,"5-10 years",67,21.5071711970827,32.7
2021-01-19,"11-13 years",73,44.9512925036023,45.7
2021-01-19,"14-17 years",211,98.7730607009611,74.6
2021-01-19,"5-10 years",94,30.1742401869519,31.8
2021-01-20,"11-13 years",82,50.4932326752793,42.8
2021-01-20,"14-17 years",210,98.3049419298665,73.4
2021-01-20,"5-10 years",113,36.2732887353783,30.2
2021-01-21,"11-13 years",102,62.8086552790059,42.7
2021-01-21,"14-17 years",227,106.262961038475,75.5
2021-01-21,"5-10 years",129,41.4093296182638,30.3
2021-01-22,"11-13 years",76,46.7986058941613,41.8
2021-01-22,"14-17 years",144,67.4091030376227,73.3
2021-01-22,"5-10 years",87,27.9272223006895,29.1
2021-01-23,"11-13 years",72,44.3355213734159,42.8
2021-01-23,"14-17 years",127,59.4510839290145,74.4
2021-01-23,"5-10 years",88,28.2482248558699,29.2
2021-01-24,"11-13 years",30,18.47313390559,42.7
2021-01-24,"14-17 years",54,25.2784136391085,72.2
2021-01-24,"5-10 years",47,15.0871200934759,28.7
2021-01-25,"11-13 years",58,35.7147255508073,43.4
2021-01-25,"14-17 years",181,84.729497568123,77.2
2021-01-25,"5-10 years",83,26.6432120799682,29.4
2021-01-26,"11-13 years",84,51.7247749356519,44.3
2021-01-26,"14-17 years",185,86.6019726525014,75.4
2021-01-26,"5-10 years",112,35.952286180198,30.2
2021-01-27,"11-13 years",76,46.7986058941613,43.8
2021-01-27,"14-17 years",169,79.1120723149878,72.7
2021-01-27,"5-10 years",100,32.1002555180339,29.6
2021-01-28,"11-13 years",61,37.5620389413663,40.2
2021-01-28,"14-17 years",120,56.1742525313523,65.5
2021-01-28,"5-10 years",72,23.1121839729844,27
2021-01-29,"11-13 years",56,34.4831832904346,38.4
2021-01-29,"14-17 years",152,71.1540532063795,66.1
2021-01-29,"5-10 years",72,23.1121839729844,26.3
2021-01-30,"11-13 years",58,35.7147255508073,37.2
2021-01-30,"14-17 years",103,48.216233422744,64.5
2021-01-30,"5-10 years",72,23.1121839729844,25.6
2021-01-31,"11-13 years",21,12.931193733913,36.4
2021-01-31,"14-17 years",46,21.5334634703517,63.9
2021-01-31,"5-10 years",28,8.9880715450495,24.7
2021-02-01,"11-13 years",43,26.4781585980123,35.1
2021-02-01,"14-17 years",173,80.9845473993662,63.4
2021-02-01,"5-10 years",63,20.2231609763614,23.8
2021-02-02,"11-13 years",68,41.8724368526706,33.7
2021-02-02,"14-17 years",170,79.5801910860824,62.4
2021-02-02,"5-10 years",75,24.0751916385254,22.1
2021-02-03,"11-13 years",60,36.9462678111799,32.3
2021-02-03,"14-17 years",145,67.8772218087173,60.8
2021-02-03,"5-10 years",62,19.902158421181,20.4
2021-02-04,"11-13 years",56,34.4831832904346,31.8
2021-02-04,"14-17 years",117,54.7698962180685,60.6
2021-02-04,"5-10 years",69,22.1491763074434,20.2
2021-02-05,"11-13 years",54,33.2516410300619,31.7
2021-02-05,"14-17 years",121,56.6423713024469,58.5
2021-02-05,"5-10 years",57,18.2971456452793,19.5
2021-02-06,"11-13 years",38,23.3993029470806,29.9
2021-02-06,"14-17 years",71,33.2364327477167,56.4
2021-02-06,"5-10 years",53,17.013135424558,18.7
2021-02-07,"11-13 years",25,15.3942782546583,30.3
2021-02-07,"14-17 years",39,18.2566320726895,55.9
2021-02-07,"5-10 years",30,9.63007665541018,18.8
2021-02-08,"11-13 years",38,23.3993029470806,29.8
2021-02-08,"14-17 years",140,65.5366279532443,53.7
2021-02-08,"5-10 years",48,15.4081226486563,18.1
2021-02-09,"11-13 years",47,28.9412431187576,28
2021-02-09,"14-17 years",126,58.9829651579199,50.8
2021-02-09,"5-10 years",63,20.2231609763614,17.5
2021-02-10,"11-13 years",49,30.1727853791303,27
2021-02-10,"14-17 years",121,56.6423713024469,49.2
2021-02-10,"5-10 years",79,25.3592018592468,18.3
2021-02-11,"11-13 years",51,31.4043276395029,26.6
2021-02-11,"14-17 years",77,36.0451453742844,46.5
2021-02-11,"5-10 years",49,15.7291252038366,17.4
2021-02-12,"11-13 years",39,24.015074077267,25.2
2021-02-12,"14-17 years",102,47.7481146516494,45.2
2021-02-12,"5-10 years",60,19.2601533108204,17.5
2021-02-13,"11-13 years",29,17.8573627754036,24.5
2021-02-13,"14-17 years",58,27.1508887234869,44.3
2021-02-13,"5-10 years",47,15.0871200934759,17.2
2021-02-14,"11-13 years",20,12.3154226037266,24
2021-02-14,"14-17 years",38,17.7885133015949,44.3
2021-02-14,"5-10 years",29,9.30907410022984,17.2
2021-02-15,"11-13 years",22,13.5469648640993,22.6
2021-02-15,"14-17 years",50,23.4059385547301,38.3
2021-02-15,"5-10 years",23,7.3830587691478,16.1
2021-02-16,"11-13 years",40,24.6308452074533,22
2021-02-16,"14-17 years",75,35.1089078320952,34.8
2021-02-16,"5-10 years",42,13.4821073175742,15.1
2021-02-17,"11-13 years",62,38.1778100715526,23.1
2021-02-17,"14-17 years",93,43.535045711798,33
2021-02-17,"5-10 years",65,20.8651660867221,14.4
2021-02-18,"11-13 years",33,20.320447296149,21.6
2021-02-18,"14-17 years",91,42.5988081696088,33.9
2021-02-18,"5-10 years",39,12.5190996520332,14
2021-02-19,"11-13 years",30,18.47313390559,20.8
2021-02-19,"14-17 years",78,36.513264145379,32.3
2021-02-19,"5-10 years",50,16.050127759017,13.5
2021-02-20,"11-13 years",32,19.7046761659626,21
2021-02-20,"14-17 years",63,29.4914825789599,32.6
2021-02-20,"5-10 years",35,11.2350894313119,13
2021-02-21,"11-13 years",14,8.62079582260865,20.5
2021-02-21,"14-17 years",36,16.8522757594057,32.5
2021-02-21,"5-10 years",27,8.66706898986916,12.9
2021-02-22,"11-13 years",30,18.47313390559,21.2
2021-02-22,"14-17 years",60,28.0871262656761,33.2
2021-02-22,"5-10 years",31,9.95107921059052,13.3
2021-02-23,"11-13 years",28,17.2415916452173,20.1
2021-02-23,"14-17 years",80,37.4495016875682,33.5
2021-02-23,"5-10 years",44,14.1241124279349,13.3
2021-02-24,"11-13 years",40,24.6308452074533,18.2
2021-02-24,"14-17 years",66,30.8958388922437,31.7
2021-02-24,"5-10 years",57,18.2971456452793,13
