"Date","Age","Case Count","Daily Rate per 100k","Seven-day Average Case Rate"
2020-11-23,"5-11 years",157,43.0423542248675,50.2
2020-11-24,"12-17 years",175,54.2154864213442,98.1
2020-11-24,"5-11 years",65,17.8200829593401,46.8
2020-11-25,"12-17 years",363,112.458408976845,97.2
2020-11-25,"5-11 years",229,62.7815230413673,48.2
2020-11-26,"12-17 years",234,72.4938504148259,87.6
2020-11-26,"5-11 years",125,34.2693903064232,41.9
2020-11-27,"12-17 years",186,57.6233169964001,80.2
2020-11-27,"5-11 years",108,29.6087532247496,39.9
2020-11-28,"12-17 years",170,52.6664725235915,72.4
2020-11-28,"5-11 years",87,23.8514956532705,35.8
2020-11-29,"12-17 years",161,49.8782475076366,68.8
2020-11-29,"5-11 years",114,31.2536839594579,34.7
2020-11-30,"12-17 years",236,73.113455973927,67.5
2020-11-30,"5-11 years",127,34.817700551326,33.5
2020-12-01,"12-17 years",362,112.148606197295,75.8
2020-12-01,"5-11 years",201,55.1051796127285,38.8
2020-12-02,"12-17 years",401,124.230914599766,77.5
2020-12-02,"5-11 years",235,64.4264537760756,39
2020-12-03,"12-17 years",287,88.9133977310044,79.8
2020-12-03,"5-11 years",151,41.3974234901592,40.1
2020-12-04,"12-17 years",373,115.556436772351,88.1
2020-12-04,"5-11 years",234,64.1522986536242,45
2020-12-05,"12-17 years",269,83.3369476990948,92.5
2020-12-05,"5-11 years",188,51.5411630208605,49
2020-12-06,"12-17 years",177,54.8350919804452,93.2
2020-12-06,"5-11 years",127,34.817700551326,49.5
2020-12-07,"12-17 years",255,78.9997087853872,94
2020-12-07,"5-11 years",119,32.6244595717149,49.2
2020-12-08,"12-17 years",229,70.9448365170732,88.1
2020-12-08,"5-11 years",130,35.6401659186801,46.4
2020-12-09,"12-17 years",405,125.470125717968,88.3
2020-12-09,"5-11 years",171,46.8805259391869,43.9
2020-12-10,"12-17 years",388,120.203478465609,92.8
2020-12-10,"5-11 years",164,44.9614400820272,44.4
2020-12-11,"12-17 years",279,86.4349754946001,88.6
2020-12-11,"5-11 years",138,37.8334068982912,40.6
2020-12-12,"12-17 years",206,63.8193725874109,85.8
2020-12-12,"5-11 years",135,37.010941530937,38.5
2020-12-13,"12-17 years",178,55.1448947599958,85.9
2020-12-13,"5-11 years",143,39.2041825105481,39.2
2020-12-14,"12-17 years",269,83.3369476990948,86.5
2020-12-14,"5-11 years",101,27.6896673675899,38.5
2020-12-15,"12-17 years",358,110.909395079093,92.2
2020-12-15,"5-11 years",147,40.3008030003537,39.1
2020-12-16,"12-17 years",382,118.344661788306,91.2
2020-12-16,"5-11 years",178,48.7996117963466,39.4
2020-12-17,"12-17 years",304,94.1800449833636,87.5
2020-12-17,"5-11 years",159,43.5906644697703,39.2
2020-12-18,"12-17 years",266,82.4075393604431,86.9
2020-12-18,"5-11 years",146,40.0266478779023,39.5
2020-12-19,"12-17 years",177,54.8350919804452,85.6
2020-12-19,"5-11 years",129,35.3660107962287,39.3
2020-12-20,"12-17 years",169,52.3566697440409,85.2
2020-12-20,"5-11 years",93,25.4964263879788,37.3
2020-12-21,"12-17 years",262,81.168328242241,84.9
2020-12-21,"5-11 years",98,26.8672020002358,37.2
2020-12-22,"12-17 years",291,90.1526088492066,81.9
2020-12-22,"5-11 years",146,40.0266478779023,37.2
2020-12-23,"12-17 years",308,95.4192561015657,78.6
2020-12-23,"5-11 years",158,43.3165093473189,36.4
2020-12-24,"12-17 years",277,85.8153699354991,77.5
2020-12-24,"5-11 years",159,43.5906644697703,36.4
2020-12-25,"12-17 years",110,34.0783057505592,70.5
2020-12-25,"5-11 years",56,15.3526868572776,32.9
2020-12-26,"12-17 years",81,25.0940251435936,66.3
2020-12-26,"5-11 years",32,8.77296391844433,29.1
2020-12-27,"12-17 years",161,49.8782475076366,65.9
2020-12-27,"5-11 years",91,24.9481161430761,29
2020-12-28,"12-17 years",309,95.7290588811163,68
2020-12-28,"5-11 years",137,37.5592517758398,30.5
2020-12-29,"12-17 years",254,78.6899060058367,66.4
2020-12-29,"5-11 years",117,32.0761493268121,29.4
2020-12-30,"12-17 years",463,143.438686931899,73.2
2020-12-30,"5-11 years",245,67.1680050005894,32.8
2020-12-31,"12-17 years",274,84.8859615968475,73.1
2020-12-31,"5-11 years",172,47.1546810616383,33.3
2021-01-01,"12-17 years",173,53.5958808622431,75.9
2021-01-01,"5-11 years",128,35.0918556737773,36.1
2021-01-02,"12-17 years",166,51.4272614053893,79.7
2021-01-02,"5-11 years",118,32.3503044492635,39.5
2021-01-03,"12-17 years",217,67.2272031624668,82.1
2021-01-03,"5-11 years",146,40.0266478779023,41.6
2021-01-04,"12-17 years",428,132.59558964763,87.4
2021-01-04,"5-11 years",228,62.5073679189159,45.2
2021-01-05,"12-17 years",428,132.59558964763,95.1
2021-01-05,"5-11 years",216,59.2175064494993,49.1
2021-01-06,"12-17 years",516,159.858234248078,97.5
2021-01-06,"5-11 years",332,91.01950065386,52.5
2021-01-07,"12-17 years",391,121.13288680426,102.6
2021-01-07,"5-11 years",261,71.5544869598116,56
2021-01-08,"12-17 years",290,89.8428060696561,107.8
2021-01-08,"5-11 years",164,44.9614400820272,57.4
2021-01-09,"12-17 years",218,67.5370059420173,110.1
2021-01-09,"5-11 years",149,40.8491132452564,58.6
2021-01-10,"12-17 years",132,40.893966900671,106.4
2021-01-10,"5-11 years",103,28.2379776124927,56.9
2021-01-11,"12-17 years",217,67.2272031624668,97
2021-01-11,"5-11 years",107,29.3345981022982,52.2
2021-01-12,"12-17 years",270,83.6467504786453,90
2021-01-12,"5-11 years",149,40.8491132452564,49.5
2021-01-13,"12-17 years",300,92.9408338651614,80.5
2021-01-13,"5-11 years",191,52.3636283882146,44
2021-01-14,"12-17 years",275,85.195764376398,75.3
2021-01-14,"5-11 years",151,41.3974234901592,39.7
2021-01-15,"12-17 years",240,74.3526670921292,73.1
2021-01-15,"5-11 years",136,37.2850966533884,38.6
2021-01-16,"12-17 years",155,48.0194308303334,70.3
2021-01-16,"5-11 years",100,27.4155122451385,36.7
2021-01-17,"12-17 years",108,33.4587001914581,69.3
2021-01-17,"5-11 years",70,19.190858571597,35.4
2021-01-18,"12-17 years",144,44.6116002552775,66
2021-01-18,"5-11 years",80,21.9324097961108,34.3
2021-01-19,"12-17 years",265,82.0977365808926,65.8
2021-01-19,"5-11 years",113,30.9795288370066,32.9
2021-01-20,"12-17 years",271,83.9565532581958,64.5
2021-01-20,"5-11 years",134,36.7367864084856,30.7
2021-01-21,"12-17 years",302,93.5604394242625,65.7
2021-01-21,"5-11 years",156,42.7681991024161,30.9
2021-01-22,"12-17 years",198,61.3409503510066,63.9
2021-01-22,"5-11 years",109,29.882908347201,29.8
2021-01-23,"12-17 years",185,57.3135142168496,65.2
2021-01-23,"5-11 years",102,27.9638224900413,29.9
2021-01-24,"12-17 years",77,23.8548140253914,63.8
2021-01-24,"5-11 years",54,14.8043766123748,29.3
2021-01-25,"12-17 years",220,68.1566115011184,67.2
2021-01-25,"5-11 years",102,27.9638224900413,30.2
2021-01-26,"12-17 years",241,74.6624698716797,66.1
2021-01-26,"5-11 years",140,38.381717143194,31.2
2021-01-27,"12-17 years",221,68.4664142806689,63.9
2021-01-27,"5-11 years",124,33.9952351839718,30.8
2021-01-28,"12-17 years",160,49.5684447280861,57.6
2021-01-28,"5-11 years",93,25.4964263879788,28.4
2021-01-29,"12-17 years",192,59.4821336737033,57.4
2021-01-29,"5-11 years",88,24.1256507757219,27.5
2021-01-30,"12-17 years",136,42.1331780188732,55.2
2021-01-30,"5-11 years",97,26.5930468777844,27.3
2021-01-31,"12-17 years",59,18.2783639934817,54.4
2021-01-31,"5-11 years",36,9.86958440824988,26.6
2021-02-01,"12-17 years",205,63.5095698078603,53.7
2021-02-01,"5-11 years",74,20.2874790614025,25.5
2021-02-02,"12-17 years",220,68.1566115011184,52.8
2021-02-02,"5-11 years",93,25.4964263879788,23.7
2021-02-03,"12-17 years",190,58.8625281146022,51.4
2021-02-03,"5-11 years",77,21.1099444287567,21.9
2021-02-04,"12-17 years",154,47.7096280507829,51.2
2021-02-04,"5-11 years",88,24.1256507757219,21.7
2021-02-05,"12-17 years",155,48.0194308303334,49.5
2021-02-05,"5-11 years",77,21.1099444287567,21.2
2021-02-06,"12-17 years",100,30.9802779550538,47.9
2021-02-06,"5-11 years",62,16.9976175919859,19.9
2021-02-07,"12-17 years",58,17.9685612139312,47.9
2021-02-07,"5-11 years",36,9.86958440824988,19.9
2021-02-08,"12-17 years",170,52.6664725235915,46.3
2021-02-08,"5-11 years",56,15.3526868572776,19.2
2021-02-09,"12-17 years",162,50.1880502871872,43.8
2021-02-09,"5-11 years",74,20.2874790614025,18.4
2021-02-10,"12-17 years",158,48.948839168985,42.4
2021-02-10,"5-11 years",91,24.9481161430761,19
2021-02-11,"12-17 years",116,35.9371224278624,40.7
2021-02-11,"5-11 years",61,16.7234624695345,17.9
2021-02-12,"12-17 years",130,40.27436134157,39.6
2021-02-12,"5-11 years",71,19.4650136940484,17.7
2021-02-13,"12-17 years",78,24.164616804942,38.6
2021-02-13,"5-11 years",56,15.3526868572776,17.4
2021-02-14,"12-17 years",54,16.7293500957291,38.4
2021-02-14,"5-11 years",33,9.04711904089572,17.3
2021-02-15,"12-17 years",69,21.3763917889871,33.9
2021-02-15,"5-11 years",26,7.12803318373602,16.1
2021-02-16,"12-17 years",101,31.2900807346043,31.2
2021-02-16,"5-11 years",56,15.3526868572776,15.4
2021-02-17,"12-17 years",129,39.9645585620194,30
2021-02-17,"5-11 years",91,24.9481161430761,15.4
2021-02-18,"12-17 years",114,35.3175168687613,29.9
2021-02-18,"5-11 years",49,13.4336010001179,15
2021-02-19,"12-17 years",105,32.5292918528065,28.8
2021-02-19,"5-11 years",53,14.5302214899234,14.3
2021-02-20,"12-17 years",83,25.7136307026947,29
2021-02-20,"5-11 years",47,12.8852907552151,13.9
2021-02-21,"12-17 years",44,13.6313223002237,28.5
2021-02-21,"5-11 years",33,9.04711904089572,13.9
2021-02-22,"12-17 years",84,26.0234334822452,29.2
2021-02-22,"5-11 years",37,10.1437395307013,14.3
2021-02-23,"12-17 years",101,31.2900807346043,29.2
2021-02-23,"5-11 years",51,13.9819112450207,14.1
2021-02-24,"12-17 years",99,30.6704751755033,27.9
2021-02-24,"5-11 years",64,17.5459278368887,13.1
2021-02-25,"12-17 years",57,17.6587584343807,25.4
2021-02-25,"5-11 years",44,12.062825387861,12.9
2021-02-26,"12-17 years",91,28.192052939099,24.7
2021-02-26,"5-11 years",38,10.4178946531526,12.3
2021-02-27,"12-17 years",50,15.4901389775269,23.3
2021-02-27,"5-11 years",27,7.40218830618741,11.5
2021-02-28,"12-17 years",19,5.88625281146023,22.2
2021-02-28,"5-11 years",18,4.93479220412494,10.9
2021-03-01,"12-17 years",74,22.9254056867398,21.7
2021-03-01,"5-11 years",39,10.692049775604,11
2021-03-02,"12-17 years",84,26.0234334822452,21
2021-03-02,"5-11 years",51,13.9819112450207,11
2021-03-03,"12-17 years",71,21.9959973480882,19.7
2021-03-03,"5-11 years",46,12.6111356327637,10.3
2021-03-04,"12-17 years",81,25.0940251435936,20.8
2021-03-04,"5-11 years",30,8.22465367354156,9.8
2021-03-05,"12-17 years",73,22.6156029071893,20
2021-03-05,"5-11 years",35,9.59542928579849,9.6
2021-03-06,"12-17 years",44,13.6313223002237,19.7
2021-03-06,"5-11 years",29,7.95049855109018,9.7
2021-03-07,"12-17 years",23,7.12546392966238,19.9
2021-03-07,"5-11 years",19,5.20894732657632,9.8
2021-03-08,"12-17 years",65,20.137180670785,19.5
2021-03-08,"5-11 years",29,7.95049855109018,9.4
2021-03-09,"12-17 years",80,24.7842223640431,19.3
2021-03-09,"5-11 years",44,12.062825387861,9.1
2021-03-10,"12-17 years",74,22.9254056867398,19.5
2021-03-10,"5-11 years",53,14.5302214899234,9.4
2021-03-11,"12-17 years",46,14.2509278593248,17.9
2021-03-11,"5-11 years",35,9.59542928579849,9.6
2021-03-12,"12-17 years",67,20.7567862298861,17.7
2021-03-12,"5-11 years",30,8.22465367354156,9.4
2021-03-13,"12-17 years",51,15.7999417570774,18
2021-03-13,"5-11 years",38,10.4178946531526,9.7
2021-03-14,"12-17 years",20,6.19605559101076,17.8
2021-03-14,"5-11 years",14,3.8381717143194,9.5
2021-03-15,"12-17 years",66,20.4469834503355,17.9
2021-03-15,"5-11 years",39,10.692049775604,9.9
2021-03-16,"12-17 years",82,25.4038279231441,18
2021-03-16,"5-11 years",59,16.1751522246317,10.5
2021-03-17,"12-17 years",95,29.4312640573011,18.9
2021-03-17,"5-11 years",49,13.4336010001179,10.3
2021-03-18,"12-17 years",64,19.8273778912344,19.7
2021-03-18,"5-11 years",30,8.22465367354156,10.1
2021-03-19,"12-17 years",44,13.6313223002237,18.7
2021-03-19,"5-11 years",36,9.86958440824988,10.4
2021-03-20,"12-17 years",36,11.1529000638194,18
2021-03-20,"5-11 years",27,7.40218830618741,9.9
2021-03-21,"12-17 years",16,4.95684447280861,17.8
2021-03-21,"5-11 years",17,4.66063708167355,10.1
2021-03-22,"12-17 years",58,17.9685612139312,17.5
2021-03-22,"5-11 years",31,8.49880879599295,9.8
2021-03-23,"12-17 years",65,20.137180670785,16.7
2021-03-23,"5-11 years",22,6.03141269393048,8.3
2021-03-24,"12-17 years",70,21.6861945685377,15.6
2021-03-24,"5-11 years",38,10.4178946531526,7.9
2021-03-25,"12-17 years",49,15.1803361979764,15
2021-03-25,"5-11 years",27,7.40218830618741,7.8
2021-03-26,"12-17 years",50,15.4901389775269,15.2
2021-03-26,"5-11 years",26,7.12803318373602,7.4
2021-03-27,"12-17 years",33,10.2234917251678,15.1
2021-03-27,"5-11 years",20,5.48310244902771,7.1
2021-03-28,"12-17 years",19,5.88625281146023,15.2
2021-03-28,"5-11 years",10,2.74155122451385,6.8
2021-03-29,"12-17 years",28,8.67447782741507,13.9
2021-03-29,"5-11 years",25,6.85387806128464,6.6
2021-03-30,"12-17 years",59,18.2783639934817,13.6
2021-03-30,"5-11 years",20,5.48310244902771,6.5
2021-03-31,"12-17 years",51,15.7999417570774,12.8
2021-03-31,"5-11 years",27,7.40218830618741,6.1
2021-04-01,"12-17 years",39,12.082308402471,12.3
2021-04-01,"5-11 years",32,8.77296391844433,6.3
2021-04-02,"12-17 years",49,15.1803361979764,12.3
2021-04-02,"5-11 years",27,7.40218830618741,6.3
2021-04-03,"12-17 years",31,9.60388616606668,12.2
2021-04-03,"5-11 years",24,6.57972293883325,6.5
2021-04-04,"12-17 years",15,4.64704169325807,12
2021-04-04,"5-11 years",17,4.66063708167355,6.7
2021-04-05,"12-17 years",25,7.74506948876345,11.9
2021-04-05,"5-11 years",17,4.66063708167355,6.4
2021-04-06,"12-17 years",70,21.6861945685377,12.4
2021-04-06,"5-11 years",27,7.40218830618741,6.7
2021-04-07,"12-17 years",56,17.3489556548301,12.6
2021-04-07,"5-11 years",26,7.12803318373602,6.7
2021-04-08,"12-17 years",33,10.2234917251678,12.3
2021-04-08,"5-11 years",23,6.30556781638187,6.3
2021-04-09,"12-17 years",38,11.7725056229205,11.9
2021-04-09,"5-11 years",26,7.12803318373602,6.3
2021-04-10,"12-17 years",34,10.5332945047183,12
2021-04-10,"5-11 years",23,6.30556781638187,6.2
2021-04-11,"12-17 years",15,4.64704169325807,12
2021-04-11,"5-11 years",14,3.8381717143194,6.1
2021-04-12,"12-17 years",61,18.8979695525828,13.6
2021-04-12,"5-11 years",17,4.66063708167355,6.1
2021-04-13,"12-17 years",65,20.137180670785,13.4
2021-04-13,"5-11 years",41,11.2403600205068,6.7
2021-04-14,"12-17 years",65,20.137180670785,13.8
2021-04-14,"5-11 years",33,9.04711904089572,6.9
2021-04-15,"12-17 years",72,22.3058001276387,15.5
2021-04-15,"5-11 years",30,8.22465367354156,7.2
2021-04-16,"12-17 years",30,9.29408338651614,15.1
2021-04-16,"5-11 years",33,9.04711904089572,7.5
2021-04-17,"12-17 years",25,7.74506948876345,14.7
2021-04-17,"5-11 years",21,5.75725757147909,7.4
2021-04-18,"12-17 years",18,5.57645003190969,14.9
2021-04-18,"5-11 years",10,2.74155122451385,7.2
2021-04-19,"12-17 years",31,9.60388616606668,13.5
2021-04-19,"5-11 years",16,4.38648195922217,7.2
2021-04-20,"12-17 years",87,26.9528418208968,14.5
2021-04-20,"5-11 years",48,13.1594458776665,7.5
2021-04-21,"12-17 years",50,15.4901389775269,13.9
2021-04-21,"5-11 years",33,9.04711904089572,7.5
2021-04-22,"12-17 years",62,19.2077723321334,13.4
2021-04-22,"5-11 years",25,6.85387806128464,7.3
2021-04-23,"12-17 years",71,21.9959973480882,15.2
2021-04-23,"5-11 years",38,10.4178946531526,7.5
2021-04-24,"12-17 years",37,11.4627028433699,15.8
2021-04-24,"5-11 years",25,6.85387806128464,7.6
2021-04-25,"12-17 years",36,11.1529000638194,16.6
2021-04-25,"5-11 years",22,6.03141269393048,8.1
2021-04-26,"12-17 years",68,21.0665890094366,18.2
2021-04-26,"5-11 years",18,4.93479220412494,8.2
2021-04-27,"12-17 years",106,32.839094632357,19
2021-04-27,"5-11 years",49,13.4336010001179,8.2
2021-04-28,"12-17 years",99,30.6704751755033,21.2
2021-04-28,"5-11 years",22,6.03141269393048,7.8
2021-04-29,"12-17 years",66,20.4469834503355,21.4
2021-04-29,"5-11 years",24,6.57972293883325,7.8
2021-04-30,"12-17 years",69,21.3763917889871,21.3
2021-04-30,"5-11 years",37,10.1437395307013,7.7
2021-05-01,"12-17 years",39,12.082308402471,21.4
2021-05-01,"5-11 years",19,5.20894732657632,7.5
2021-05-02,"12-17 years",38,11.7725056229205,21.5
2021-05-02,"5-11 years",11,3.01570634696524,7
2021-05-03,"12-17 years",47,14.5607306388753,20.5
2021-05-03,"5-11 years",26,7.12803318373602,7.4
2021-05-04,"12-17 years",90,27.8822501595484,19.8
2021-05-04,"5-11 years",41,11.2403600205068,7
2021-05-05,"12-17 years",75,23.2352084662904,18.8
2021-05-05,"5-11 years",35,9.59542928579849,7.6
2021-05-06,"12-17 years",60,18.5881667730323,18.5
2021-05-06,"5-11 years",23,6.30556781638187,7.5
2021-05-07,"12-17 years",63,19.5175751116839,18.2
2021-05-07,"5-11 years",31,8.49880879599295,7.3
2021-05-08,"12-17 years",23,7.12546392966238,17.5
2021-05-08,"5-11 years",32,8.77296391844433,7.8
2021-05-09,"12-17 years",26,8.05487226831399,17
2021-05-09,"5-11 years",9,2.46739610206247,7.7
2021-05-10,"12-17 years",37,11.4627028433699,16.6
2021-05-10,"5-11 years",9,2.46739610206247,7
2021-05-11,"12-17 years",83,25.7136307026947,16.2
2021-05-11,"5-11 years",36,9.86958440824988,6.9
2021-05-12,"12-17 years",68,21.0665890094366,15.9
2021-05-12,"5-11 years",32,8.77296391844433,6.7
2021-05-13,"12-17 years",71,21.9959973480882,16.4
2021-05-13,"5-11 years",31,8.49880879599295,7
2021-05-14,"12-17 years",48,14.8705334184258,15.8
2021-05-14,"5-11 years",19,5.20894732657632,6.6
2021-05-15,"12-17 years",39,12.082308402471,16.5
2021-05-15,"5-11 years",19,5.20894732657632,6.1
2021-05-16,"12-17 years",24,7.43526670921291,16.4
2021-05-16,"5-11 years",14,3.8381717143194,6.3
2021-05-17,"12-17 years",39,12.082308402471,16.5
2021-05-17,"5-11 years",13,3.56401659186801,6.4
2021-05-18,"12-17 years",53,16.4195473161785,15.1
2021-05-18,"5-11 years",44,12.062825387861,6.7
2021-05-19,"12-17 years",26,8.05487226831399,13.3
2021-05-19,"5-11 years",10,2.74155122451385,5.9
2021-05-20,"12-17 years",39,12.082308402471,11.9
2021-05-20,"5-11 years",20,5.48310244902771,5.4
2021-05-21,"12-17 years",25,7.74506948876345,10.8
2021-05-21,"5-11 years",11,3.01570634696524,5.1
2021-05-22,"12-17 years",20,6.19605559101076,10
2021-05-22,"5-11 years",23,6.30556781638187,5.3
2021-05-23,"12-17 years",6,1.85881667730323,9.2
2021-05-23,"5-11 years",7,1.9190858571597,5
2021-05-24,"12-17 years",9,2.78822501595484,7.9
2021-05-24,"5-11 years",16,4.38648195922217,5.1
2021-05-25,"12-17 years",30,9.29408338651614,6.9
2021-05-25,"5-11 years",13,3.56401659186801,3.9
2021-05-26,"12-17 years",37,11.4627028433699,7.3
2021-05-26,"5-11 years",13,3.56401659186801,4
2021-05-27,"12-17 years",29,8.98428060696561,6.9
2021-05-27,"5-11 years",18,4.93479220412494,4
2021-05-28,"12-17 years",16,4.95684447280861,6.5
2021-05-28,"5-11 years",7,1.9190858571597,3.8
2021-05-29,"12-17 years",17,5.26664725235915,6.4
2021-05-29,"5-11 years",14,3.8381717143194,3.4
2021-05-30,"12-17 years",11,3.40783057505592,6.6
2021-05-30,"5-11 years",9,2.46739610206247,3.5
2021-05-31,"12-17 years",9,2.78822501595484,6.6
2021-05-31,"5-11 years",3,0.822465367354156,3
2021-06-01,"12-17 years",21,6.5058583705613,6.2
2021-06-01,"5-11 years",11,3.01570634696524,2.9
2021-06-02,"12-17 years",28,8.67447782741507,5.8
2021-06-02,"5-11 years",19,5.20894732657632,3.2
2021-06-03,"12-17 years",28,8.67447782741507,5.8
2021-06-03,"5-11 years",21,5.75725757147909,3.3
2021-06-04,"12-17 years",24,7.43526670921291,6.1
2021-06-04,"5-11 years",15,4.11232683677078,3.6
2021-06-05,"12-17 years",24,7.43526670921291,6.4
2021-06-05,"5-11 years",16,4.38648195922217,3.7
2021-06-06,"12-17 years",12,3.71763335460646,6.5
2021-06-06,"5-11 years",18,4.93479220412494,4
2021-06-07,"12-17 years",24,7.43526670921291,7.1
2021-06-07,"5-11 years",15,4.11232683677078,4.5
2021-06-08,"12-17 years",39,12.082308402471,7.9
2021-06-08,"5-11 years",21,5.75725757147909,4.9
2021-06-09,"12-17 years",36,11.1529000638194,8.3
2021-06-09,"5-11 years",24,6.57972293883325,5.1
2021-06-10,"12-17 years",24,7.43526670921291,8.1
2021-06-10,"5-11 years",16,4.38648195922217,4.9
2021-06-11,"12-17 years",35,10.8430972842688,8.6
2021-06-11,"5-11 years",31,8.49880879599295,5.5
2021-06-12,"12-17 years",17,5.26664725235915,8.3
2021-06-12,"5-11 years",12,3.28986146941662,5.4
2021-06-13,"12-17 years",10,3.09802779550538,8.2
2021-06-13,"5-11 years",6,1.64493073470831,4.9
2021-06-14,"12-17 years",22,6.81566115011184,8.1
2021-06-14,"5-11 years",13,3.56401659186801,4.8
2021-06-15,"12-17 years",37,11.4627028433699,8
2021-06-15,"5-11 years",33,9.04711904089572,5.3
2021-06-16,"12-17 years",29,8.98428060696561,7.7
2021-06-16,"5-11 years",21,5.75725757147909,5.2
2021-06-17,"12-17 years",25,7.74506948876345,7.7
2021-06-17,"5-11 years",30,8.22465367354156,5.7
2021-06-18,"12-17 years",30,9.29408338651614,7.5
2021-06-18,"5-11 years",15,4.11232683677078,5.1
2021-06-19,"12-17 years",25,7.74506948876345,7.9
2021-06-19,"5-11 years",25,6.85387806128464,5.6
2021-06-20,"12-17 years",10,3.09802779550538,7.9
2021-06-20,"5-11 years",11,3.01570634696524,5.8
2021-06-21,"12-17 years",20,6.19605559101076,7.8
2021-06-21,"5-11 years",18,4.93479220412494,6
2021-06-22,"12-17 years",54,16.7293500957291,8.5
2021-06-22,"5-11 years",33,9.04711904089572,6
2021-06-23,"12-17 years",48,14.8705334184258,9.4
2021-06-23,"5-11 years",26,7.12803318373602,6.2
2021-06-24,"12-17 years",21,6.5058583705613,9.2
2021-06-24,"5-11 years",19,5.20894732657632,5.8
2021-06-25,"12-17 years",30,9.29408338651614,9.2
2021-06-25,"5-11 years",19,5.20894732657632,5.9
2021-06-26,"12-17 years",14,4.33723891370753,8.7
2021-06-26,"5-11 years",20,5.48310244902771,5.7
2021-06-27,"12-17 years",29,8.98428060696561,9.6
2021-06-27,"5-11 years",20,5.48310244902771,6.1
2021-06-28,"12-17 years",42,13.0117167411226,10.5
2021-06-28,"5-11 years",28,7.67634342863879,6.5
2021-06-29,"12-17 years",60,18.5881667730323,10.8
2021-06-29,"5-11 years",43,11.7886702654096,6.9
2021-06-30,"12-17 years",48,14.8705334184258,10.8
2021-06-30,"5-11 years",30,8.22465367354156,7
2021-07-01,"12-17 years",46,14.2509278593248,11.9
2021-07-01,"5-11 years",27,7.40218830618741,7.3
2021-07-02,"12-17 years",37,11.4627028433699,12.2
2021-07-02,"5-11 years",27,7.40218830618741,7.6
2021-07-03,"12-17 years",37,11.4627028433699,13.2
2021-07-03,"5-11 years",27,7.40218830618741,7.9
2021-07-04,"12-17 years",12,3.71763335460646,12.5
2021-07-04,"5-11 years",1,0.274155122451385,7.2
2021-07-05,"12-17 years",6,1.85881667730323,10.9
2021-07-05,"5-11 years",7,1.9190858571597,6.3
2021-07-06,"12-17 years",29,8.98428060696561,9.5
2021-07-06,"5-11 years",26,7.12803318373602,5.7
2021-07-07,"12-17 years",51,15.7999417570774,9.6
2021-07-07,"5-11 years",51,13.9819112450207,6.5
2021-07-08,"12-17 years",51,15.7999417570774,9.9
2021-07-08,"5-11 years",40,10.9662048980554,7
2021-07-09,"12-17 years",43,13.3215195206731,10.1
2021-07-09,"5-11 years",37,10.1437395307013,7.4
2021-07-10,"12-17 years",41,12.7019139615721,10.3
2021-07-10,"5-11 years",35,9.59542928579849,7.7
2021-07-11,"12-17 years",17,5.26664725235915,10.5
2021-07-11,"5-11 years",15,4.11232683677078,8.3
2021-07-12,"12-17 years",33,10.2234917251678,11.7
2021-07-12,"5-11 years",20,5.48310244902771,8.8
2021-07-13,"12-17 years",34,10.5332945047183,11.9
2021-07-13,"5-11 years",31,8.49880879599295,9
2021-07-14,"12-17 years",67,20.7567862298861,12.7
2021-07-14,"5-11 years",31,8.49880879599295,8.2
2021-07-15,"12-17 years",44,13.6313223002237,12.3
2021-07-15,"5-11 years",42,11.5145151429582,8.3
2021-07-16,"12-17 years",43,13.3215195206731,12.3
2021-07-16,"5-11 years",63,17.2717727144373,9.3
2021-07-17,"12-17 years",53,16.4195473161785,12.9
2021-07-17,"5-11 years",35,9.59542928579849,9.3
2021-07-18,"12-17 years",27,8.36467504786453,13.3
2021-07-18,"5-11 years",30,8.22465367354156,9.9
2021-07-19,"12-17 years",65,20.137180670785,14.7
2021-07-19,"5-11 years",44,12.062825387861,10.8
2021-07-20,"12-17 years",72,22.3058001276387,16.4
2021-07-20,"5-11 years",74,20.2874790614025,12.5
2021-07-21,"12-17 years",63,19.5175751116839,16.2
2021-07-21,"5-11 years",56,15.3526868572776,13.5
2021-07-22,"12-17 years",67,20.7567862298861,17.3
2021-07-22,"5-11 years",50,13.7077561225693,13.8
2021-07-23,"12-17 years",50,15.4901389775269,17.6
2021-07-23,"5-11 years",42,11.5145151429582,13
2021-07-24,"12-17 years",43,13.3215195206731,17.1
2021-07-24,"5-11 years",38,10.4178946531526,13.1
2021-07-25,"12-17 years",26,8.05487226831399,17.1
2021-07-25,"5-11 years",22,6.03141269393048,12.8
2021-07-26,"12-17 years",37,11.4627028433699,15.8
2021-07-26,"5-11 years",48,13.1594458776665,12.9
2021-07-27,"12-17 years",56,17.3489556548301,15.1
2021-07-27,"5-11 years",49,13.4336010001179,11.9
2021-07-28,"12-17 years",71,21.9959973480882,15.5
2021-07-28,"5-11 years",82,22.4807200410136,13
2021-07-29,"12-17 years",89,27.5724473799979,16.5
2021-07-29,"5-11 years",83,22.754875163465,14.3
2021-07-30,"12-17 years",64,19.8273778912344,17.1
2021-07-30,"5-11 years",77,21.1099444287567,15.6
2021-07-31,"12-17 years",46,14.2509278593248,17.2
2021-07-31,"5-11 years",74,20.2874790614025,17
2021-08-01,"12-17 years",40,12.3921111820215,17.8
2021-08-01,"5-11 years",46,12.6111356327637,18
